Running 2m test @ http://ip-172-31-4-87.us-east-2.compute.internal:8080
  4 threads and 96 connections
  Thread calibration: mean lat.: 5.819ms, rate sampling interval: 13ms
  Thread calibration: mean lat.: 5.873ms, rate sampling interval: 13ms
  Thread calibration: mean lat.: 5.961ms, rate sampling interval: 13ms
  Thread calibration: mean lat.: 5.849ms, rate sampling interval: 13ms
  Thread Stats   Avg      Stdev     Max   +/- Stdev
    Latency     6.38ms    0.91ms  19.41ms   75.07%
    Req/Sec   780.50     97.09     1.25k    71.18%
  Latency Distribution (HdrHistogram - Recorded Latency)
 50.000%    6.25ms
 75.000%    6.82ms
 90.000%    7.46ms
 99.000%    9.50ms
 99.900%   11.51ms
 99.990%   14.85ms
 99.999%   18.19ms
100.000%   19.42ms

  Detailed Percentile spectrum:
       Value   Percentile   TotalCount 1/(1-Percentile)

       4.063     0.000000            1         1.00
       5.403     0.100000        42205         1.11
       5.671     0.200000        84604         1.25
       5.879     0.300000       126570         1.43
       6.067     0.400000       168641         1.67
       6.251     0.500000       210104         2.00
       6.347     0.550000       230823         2.22
       6.451     0.600000       252207         2.50
       6.559     0.650000       273041         2.86
       6.679     0.700000       293945         3.33
       6.815     0.750000       314888         4.00
       6.895     0.775000       325743         4.44
       6.979     0.800000       335962         5.00
       7.075     0.825000       346515         5.71
       7.179     0.850000       356807         6.67
       7.307     0.875000       367269         8.00
       7.379     0.887500       372445         8.89
       7.463     0.900000       377727        10.00
       7.563     0.912500       383091        11.43
       7.671     0.925000       388248        13.33
       7.811     0.937500       393420        16.00
       7.895     0.943750       396081        17.78
       7.987     0.950000       398679        20.00
       8.099     0.956250       401333        22.86
       8.231     0.962500       403926        26.67
       8.407     0.968750       406618        32.00
       8.503     0.971875       407853        35.56
       8.615     0.975000       409146        40.00
       8.751     0.978125       410474        45.71
       8.903     0.981250       411776        53.33
       9.079     0.984375       413096        64.00
       9.175     0.985938       413746        71.11
       9.287     0.987500       414425        80.00
       9.415     0.989062       415073        91.43
       9.567     0.990625       415723       106.67
       9.751     0.992188       416383       128.00
       9.855     0.992969       416692       142.22
       9.967     0.993750       417026       160.00
      10.079     0.994531       417349       182.86
      10.215     0.995313       417667       213.33
      10.383     0.996094       418003       256.00
      10.471     0.996484       418167       284.44
      10.559     0.996875       418323       320.00
      10.687     0.997266       418487       365.71
      10.799     0.997656       418653       426.67
      10.959     0.998047       418816       512.00
      11.063     0.998242       418899       568.89
      11.159     0.998437       418984       640.00
      11.271     0.998633       419065       731.43
      11.399     0.998828       419153       853.33
      11.535     0.999023       419227      1024.00
      11.615     0.999121       419266      1137.78
      11.719     0.999219       419308      1280.00
      11.855     0.999316       419348      1462.86
      12.055     0.999414       419389      1706.67
      12.279     0.999512       419430      2048.00
      12.415     0.999561       419450      2275.56
      12.655     0.999609       419472      2560.00
      12.831     0.999658       419491      2925.71
      13.095     0.999707       419512      3413.33
      13.447     0.999756       419533      4096.00
      13.703     0.999780       419542      4551.11
      13.815     0.999805       419553      5120.00
      13.999     0.999829       419563      5851.43
      14.167     0.999854       419573      6826.67
      14.503     0.999878       419583      8192.00
      14.663     0.999890       419588      9102.22
      14.863     0.999902       419594     10240.00
      14.967     0.999915       419600     11702.86
      15.215     0.999927       419604     13653.33
      15.399     0.999939       419609     16384.00
      15.663     0.999945       419611     18204.44
      15.743     0.999951       419615     20480.00
      15.823     0.999957       419617     23405.71
      16.311     0.999963       419619     27306.67
      16.687     0.999969       419622     32768.00
      16.831     0.999973       419623     36408.89
      17.103     0.999976       419624     40960.00
      17.247     0.999979       419626     46811.43
      17.439     0.999982       419627     54613.33
      17.455     0.999985       419628     65536.00
      17.967     0.999986       419629     72817.78
      17.967     0.999988       419629     81920.00
      18.191     0.999989       419630     93622.86
      18.463     0.999991       419631    109226.67
      18.463     0.999992       419631    131072.00
      18.751     0.999993       419632    145635.56
      18.751     0.999994       419632    163840.00
      18.751     0.999995       419632    187245.71
      19.375     0.999995       419633    218453.33
      19.375     0.999996       419633    262144.00
      19.375     0.999997       419633    291271.11
      19.375     0.999997       419633    327680.00
      19.375     0.999997       419633    374491.43
      19.423     0.999998       419634    436906.67
      19.423     1.000000       419634          inf
#[Mean    =        6.382, StdDeviation   =        0.912]
#[Max     =       19.408, Total count    =       419634]
#[Buckets =           27, SubBuckets     =         2048]
----------------------------------------------------------

