Running 30s test @ http://ip-172-31-8-223.us-east-2.compute.internal:8080
  4 threads and 96 connections
  Thread calibration: mean lat.: 4.140ms, rate sampling interval: 10ms
  Thread calibration: mean lat.: 4.306ms, rate sampling interval: 10ms
  Thread calibration: mean lat.: 4.472ms, rate sampling interval: 10ms
  Thread calibration: mean lat.: 9.125ms, rate sampling interval: 10ms
  Thread Stats   Avg      Stdev     Max   +/- Stdev
    Latency     3.15ms    1.51ms  18.82ms   66.34%
    Req/Sec     2.11k   230.74     3.11k    75.74%
  Latency Distribution (HdrHistogram - Recorded Latency)
 50.000%    2.58ms
 75.000%    4.53ms
 90.000%    5.43ms
 99.000%    6.67ms
 99.900%    8.67ms
 99.990%   14.47ms
 99.999%   16.25ms
100.000%   18.83ms

  Detailed Percentile spectrum:
       Value   Percentile   TotalCount 1/(1-Percentile)

       0.655     0.000000            1         1.00
       1.616     0.100000        15908         1.11
       1.892     0.200000        31864         1.25
       2.113     0.300000        47734         1.43
       2.333     0.400000        63635         1.67
       2.579     0.500000        79569         2.00
       2.727     0.550000        87554         2.22
       2.913     0.600000        95488         2.50
       3.187     0.650000       103389         2.86
       3.931     0.700000       111335         3.33
       4.531     0.750000       119305         4.00
       4.703     0.775000       123311         4.44
       4.855     0.800000       127305         5.00
       4.991     0.825000       131240         5.71
       5.135     0.850000       135220         6.67
       5.279     0.875000       139241         8.00
       5.355     0.887500       141227         8.89
       5.435     0.900000       143156        10.00
       5.523     0.912500       145206        11.43
       5.619     0.925000       147147        13.33
       5.727     0.937500       149110        16.00
       5.791     0.943750       150112        17.78
       5.855     0.950000       151111        20.00
       5.927     0.956250       152108        22.86
       6.007     0.962500       153079        26.67
       6.107     0.968750       154087        32.00
       6.159     0.971875       154585        35.56
       6.219     0.975000       155066        40.00
       6.291     0.978125       155570        45.71
       6.367     0.981250       156080        53.33
       6.451     0.984375       156568        64.00
       6.499     0.985938       156805        71.11
       6.563     0.987500       157059        80.00
       6.627     0.989062       157305        91.43
       6.707     0.990625       157557       106.67
       6.803     0.992188       157801       128.00
       6.859     0.992969       157926       142.22
       6.923     0.993750       158049       160.00
       7.003     0.994531       158169       182.86
       7.103     0.995313       158299       213.33
       7.235     0.996094       158417       256.00
       7.311     0.996484       158482       284.44
       7.387     0.996875       158542       320.00
       7.487     0.997266       158606       365.71
       7.603     0.997656       158666       426.67
       7.767     0.998047       158729       512.00
       7.875     0.998242       158759       568.89
       8.055     0.998437       158790       640.00
       8.247     0.998633       158821       731.43
       8.471     0.998828       158853       853.33
       8.743     0.999023       158883      1024.00
       8.975     0.999121       158899      1137.78
       9.183     0.999219       158914      1280.00
       9.647     0.999316       158931      1462.86
      10.007     0.999414       158945      1706.67
      10.743     0.999512       158961      2048.00
      10.951     0.999561       158969      2275.56
      11.239     0.999609       158976      2560.00
      11.743     0.999658       158984      2925.71
      12.063     0.999707       158992      3413.33
      12.279     0.999756       159000      4096.00
      13.143     0.999780       159004      4551.11
      13.519     0.999805       159007      5120.00
      13.751     0.999829       159011      5851.43
      14.087     0.999854       159015      6826.67
      14.295     0.999878       159019      8192.00
      14.463     0.999890       159021      9102.22
      14.663     0.999902       159023     10240.00
      14.751     0.999915       159025     11702.86
      14.999     0.999927       159027     13653.33
      15.207     0.999939       159029     16384.00
      15.231     0.999945       159030     18204.44
      15.239     0.999951       159031     20480.00
      15.279     0.999957       159032     23405.71
      15.351     0.999963       159033     27306.67
      15.631     0.999969       159034     32768.00
      15.631     0.999973       159034     36408.89
      16.239     0.999976       159035     40960.00
      16.239     0.999979       159035     46811.43
      16.247     0.999982       159036     54613.33
      16.247     0.999985       159036     65536.00
      16.247     0.999986       159036     72817.78
      17.215     0.999988       159037     81920.00
      17.215     0.999989       159037     93622.86
      17.215     0.999991       159037    109226.67
      17.215     0.999992       159037    131072.00
      17.215     0.999993       159037    145635.56
      18.831     0.999994       159038    163840.00
      18.831     1.000000       159038          inf
#[Mean    =        3.145, StdDeviation   =        1.512]
#[Max     =       18.816, Total count    =       159038]
#[Buckets =           27, SubBuckets     =         2048]
----------------------------------------------------------

  Latency Distribution (HdrHistogram - Uncorrected Latency (measured without taking delayed starts into account))
 50.000%    1.76ms
 75.000%    3.94ms
 90.000%    4.61ms
 99.000%    5.67ms
 99.900%    7.91ms
 99.990%   13.57ms
 99.999%   15.57ms
