Running 30s test @ http://ip-172-31-13-84.us-east-2.compute.internal:8080
  4 threads and 96 connections
  Thread calibration: mean lat.: 11.711ms, rate sampling interval: 33ms
  Thread calibration: mean lat.: 12.548ms, rate sampling interval: 35ms
  Thread calibration: mean lat.: 11.566ms, rate sampling interval: 32ms
  Thread calibration: mean lat.: 11.736ms, rate sampling interval: 33ms
  Thread Stats   Avg      Stdev     Max   +/- Stdev
    Latency     5.97ms    2.77ms  28.35ms   74.08%
    Req/Sec     1.40k    74.73     1.69k    70.75%
  Latency Distribution (HdrHistogram - Recorded Latency)
 50.000%    5.35ms
 75.000%    7.26ms
 90.000%    9.72ms
 99.000%   14.82ms
 99.900%   19.76ms
 99.990%   24.75ms
 99.999%   28.16ms
100.000%   28.37ms

  Detailed Percentile spectrum:
       Value   Percentile   TotalCount 1/(1-Percentile)

       0.913     0.000000            1         1.00
       3.073     0.100000        10948         1.11
       3.903     0.200000        21884         1.25
       4.419     0.300000        32921         1.43
       4.875     0.400000        43789         1.67
       5.347     0.500000        54741         2.00
       5.615     0.550000        60209         2.22
       5.919     0.600000        65663         2.50
       6.275     0.650000        71109         2.86
       6.727     0.700000        76545         3.33
       7.263     0.750000        82032         4.00
       7.575     0.775000        84758         4.44
       7.923     0.800000        87498         5.00
       8.295     0.825000        90214         5.71
       8.719     0.850000        92990         6.67
       9.175     0.875000        95703         8.00
       9.447     0.887500        97076         8.89
       9.719     0.900000        98419        10.00
      10.039     0.912500        99778        11.43
      10.407     0.925000       101156        13.33
      10.831     0.937500       102516        16.00
      11.079     0.943750       103207        17.78
      11.327     0.950000       103874        20.00
      11.631     0.956250       104572        22.86
      11.975     0.962500       105244        26.67
      12.375     0.968750       105929        32.00
      12.607     0.971875       106271        35.56
      12.863     0.975000       106611        40.00
      13.175     0.978125       106950        45.71
      13.479     0.981250       107293        53.33
      13.879     0.984375       107636        64.00
      14.111     0.985938       107813        71.11
      14.327     0.987500       107976        80.00
      14.623     0.989062       108149        91.43
      14.935     0.990625       108318       106.67
      15.303     0.992188       108488       128.00
      15.487     0.992969       108573       142.22
      15.783     0.993750       108658       160.00
      16.143     0.994531       108745       182.86
      16.495     0.995313       108834       213.33
      16.879     0.996094       108915       256.00
      17.119     0.996484       108960       284.44
      17.327     0.996875       109000       320.00
      17.599     0.997266       109043       365.71
      17.903     0.997656       109086       426.67
      18.271     0.998047       109128       512.00
      18.511     0.998242       109149       568.89
      18.751     0.998437       109172       640.00
      18.959     0.998633       109192       731.43
      19.423     0.998828       109214       853.33
      19.887     0.999023       109237      1024.00
      20.015     0.999121       109245      1137.78
      20.335     0.999219       109256      1280.00
      20.559     0.999316       109268      1462.86
      20.847     0.999414       109278      1706.67
      21.439     0.999512       109288      2048.00
      21.759     0.999561       109293      2275.56
      22.031     0.999609       109299      2560.00
      22.143     0.999658       109304      2925.71
      22.527     0.999707       109309      3413.33
      22.991     0.999756       109315      4096.00
      23.199     0.999780       109317      4551.11
      23.647     0.999805       109320      5120.00
      23.903     0.999829       109323      5851.43
      24.031     0.999854       109325      6826.67
      24.447     0.999878       109328      8192.00
      24.527     0.999890       109329      9102.22
      24.751     0.999902       109331     10240.00
      24.767     0.999915       109332     11702.86
      24.895     0.999927       109333     13653.33
      25.743     0.999939       109335     16384.00
      25.743     0.999945       109335     18204.44
      25.951     0.999951       109336     20480.00
      26.223     0.999957       109337     23405.71
      26.223     0.999963       109337     27306.67
      26.623     0.999969       109338     32768.00
      26.623     0.999973       109338     36408.89
      26.751     0.999976       109339     40960.00
      26.751     0.999979       109339     46811.43
      26.751     0.999982       109339     54613.33
      28.159     0.999985       109340     65536.00
      28.159     0.999986       109340     72817.78
      28.159     0.999988       109340     81920.00
      28.159     0.999989       109340     93622.86
      28.159     0.999991       109340    109226.67
      28.367     0.999992       109341    131072.00
      28.367     1.000000       109341          inf
#[Mean    =        5.965, StdDeviation   =        2.765]
#[Max     =       28.352, Total count    =       109341]
#[Buckets =           27, SubBuckets     =         2048]
----------------------------------------------------------

  Latency Distribution (HdrHistogram - Uncorrected Latency (measured without taking delayed starts into account))
 50.000%    4.63ms
 75.000%    6.54ms
 90.000%    9.00ms
 99.000%   14.06ms
 99.900%   18.94ms
 99.990%   24.05ms
 99.999%   27.47ms
100.000%   27.95ms

  Detailed Percentile spectrum:
